"","X","rank","player","points","date","year","month","right_hand","age","birthdate","first_name","last_name","countries","countries_iso","continent","obs.by.player","rank_log","obs.by.age","average.rank.by.age","age_28","age_2.8","age_28sq","age_2.8sq","average.rank.by.player","predicted.rank.final.model"
"6266",20520,1379,105116,3,"1/16/2017",2017,1,0,29,"3/8/1988","Dusan","Lojda","CZE","CZE","EU",14,3.13956426617585,1256,2.65461906279284,1,0.1,1,0.01,2.66463295191004,2.96372143443302
"6267",20598,811,105128,17,"9/11/2006",2006,9,0,18,"3/25/1988","Guillermo","Olaso","ESP","ESP","EU",11,2.90902085421116,1792,3.06545833846481,-10,-1,100,1,2.58063475943481,2.90447241639787
"6268",20599,706,105128,23,"7/2/2007",2007,7,0,19,"3/25/1988","Guillermo","Olaso","ESP","ESP","EU",11,2.8488047010518,2343,2.98296877912089,-9,-0.9,81,0.81,2.58063475943481,2.75982002201407
"6269",20600,360,105128,94,"9/15/2008",2008,9,0,20,"3/25/1988","Guillermo","Olaso","ESP","ESP","EU",11,2.55630250076729,2697,2.91687138242638,-8,-0.8,64,0.64,2.58063475943481,2.63915828829374
"6270",20601,315,105128,210,"5/4/2009",2009,5,0,21,"3/25/1988","Guillermo","Olaso","ESP","ESP","EU",11,2.4983105537896,2863,2.86742098304593,-7,-0.7,49,0.49,2.58063475943481,2.54248721523687
"6271",20602,248,105128,189,"9/20/2010",2010,9,0,22,"3/25/1988","Guillermo","Olaso","ESP","ESP","EU",11,2.39445168082622,2915,2.82799176991356,-6,-0.6,36,0.36,2.58063475943481,2.46980680284347
"6272",20603,191,105128,278,"9/26/2011",2011,9,0,23,"3/25/1988","Guillermo","Olaso","ESP","ESP","EU",11,2.28103336724773,2827,2.79424661059169,-5,-0.5,25,0.25,2.58063475943481,2.42111705111353
"6273",20604,314,105128,142,"7/23/2012",2012,7,0,24,"3/25/1988","Guillermo","Olaso","ESP","ESP","EU",11,2.49692964807321,2635,2.75029900352051,-4,-0.4,16,0.16,2.58063475943481,2.39641796004706
"6274",20605,255,105128,182,"12/30/2013",2013,12,0,25,"3/25/1988","Guillermo","Olaso","ESP","ESP","EU",11,2.40654018043396,2419,2.72126118487531,-3,-0.3,9,0.09,2.58063475943481,2.39570952964405
"6275",20606,436,105128,90,"6/9/2014",2014,6,0,26,"3/25/1988","Guillermo","Olaso","ESP","ESP","EU",11,2.63948648926859,2132,2.69098626796801,-2,-0.2,4,0.04,2.58063475943481,2.4189917599045
"6276",20607,528,105128,62,"10/16/2017",2017,10,0,29,"3/25/1988","Guillermo","Olaso","ESP","ESP","EU",11,2.72263392253381,1256,2.65461906279284,1,0.1,1,0.01,2.58063475943481,2.63278241466666
"6277",20608,430,105128,88,"2/19/2018",2018,2,0,30,"3/25/1988","Guillermo","Olaso","ESP","ESP","EU",11,2.63346845557959,989,2.64767086582772,2,0.2,4,0.04,2.58063475943481,2.75202728758097
"6278",20630,1541,105132,1,"12/18/2006",2006,12,1,18,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,3.18780263871842,1792,3.06545833846481,-10,-1,100,1,2.52855179738819,3.22549928084251
"6279",20631,1501,105132,1,"4/9/2007",2007,4,1,19,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,3.17638069224327,2343,2.98296877912089,-9,-0.9,81,0.81,2.52855179738819,3.01811661413051
"6280",20632,1119,105132,6,"6/16/2008",2008,6,1,20,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,3.04883008652835,2697,2.91687138242638,-8,-0.8,64,0.64,2.52855179738819,2.83514735148367
"6281",20633,506,105132,91,"6/29/2009",2009,6,1,21,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,2.7041505168398,2863,2.86742098304593,-7,-0.7,49,0.49,2.52855179738819,2.67659149290198
"6282",20634,351,105132,108,"5/31/2010",2010,5,1,22,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,2.54530711646582,2915,2.82799176991356,-6,-0.6,36,0.36,2.52855179738819,2.54244903838546
"6283",20635,191,105132,287,"4/25/2011",2011,4,1,23,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,2.28103336724773,2827,2.79424661059169,-5,-0.5,25,0.25,2.52855179738819,2.43271998793409
"6284",20636,89,105132,579,"12/31/2012",2012,12,1,24,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,1.94939000664491,2635,2.75029900352051,-4,-0.4,16,0.16,2.52855179738819,2.34740434154789
"6285",20637,228,105132,206,"8/5/2013",2013,8,1,25,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,2.35793484700045,2419,2.72126118487531,-3,-0.3,9,0.09,2.52855179738819,2.28650209922684
"6286",20638,306,105132,150,"10/6/2014",2014,10,1,26,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,2.48572142648158,2132,2.69098626796801,-2,-0.2,4,0.04,2.52855179738819,2.25001326097095
"6287",20639,157,105132,325,"3/2/2015",2015,3,1,27,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,2.19589965240923,1812,2.66035581663426,-1,-0.1,1,0.01,2.52855179738819,2.23793782678023
"6288",20640,184,105132,298,"6/6/2016",2016,6,1,28,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,2.26481782300954,1525,2.6489440291467,0,0,0,0,2.52855179738819,2.25027579665466
"6289",20641,342,105132,140,"8/21/2017",2017,8,1,29,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,2.53402610605613,1256,2.65461906279284,1,0.1,1,0.01,2.52855179738819,2.28702717059425
"6290",20642,138,105132,424,"5/14/2018",2018,5,1,30,"3/29/1988","Jurgen","Zopp","EST","EST","EU",13,2.13987908640124,989,2.64767086582772,2,0.2,4,0.04,2.52855179738819,2.348191948599
"6291",20672,1416,105137,1,"9/27/2004",2004,9,1,16,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,3.15106325335375,340,3.13722255412608,-12,-1.2,144,1.44,2.4485815579886,3.24045067689635
"6292",20673,909,105137,11,"11/21/2005",2005,11,1,17,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.95856388322197,999,3.11183573970775,-11,-1.1,121,1.21,2.4485815579886,2.96353623375056
"6293",20674,730,105137,21,"5/15/2006",2006,5,1,18,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.86332286012046,1792,3.06545833846481,-10,-1,100,1,2.4485815579886,2.72436029391771
"6294",20675,534,105137,47,"5/14/2007",2007,5,1,19,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.72754125702856,2343,2.98296877912089,-9,-0.9,81,0.81,2.4485815579886,2.5229228573978
"6295",20676,213,105137,183,"6/2/2008",2008,6,1,20,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.32837960343874,2697,2.91687138242638,-8,-0.8,64,0.64,2.4485815579886,2.35922392419083
"6296",20677,145,105137,487,"7/20/2009",2009,7,1,21,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.16136800223497,2863,2.86742098304593,-7,-0.7,49,0.49,2.4485815579886,2.23326349429679
"6297",20678,82,105137,630,"10/25/2010",2010,10,1,22,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,1.91381385238372,2915,2.82799176991356,-6,-0.6,36,0.36,2.4485815579886,2.1450415677157
"6298",20679,73,105137,701,"7/4/2011",2011,7,1,23,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,1.86332286012046,2827,2.79424661059169,-5,-0.5,25,0.25,2.4485815579886,2.09455814444755
"6299",20680,165,105137,310,"7/30/2012",2012,7,1,24,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.21748394421391,2635,2.75029900352051,-4,-0.4,16,0.16,2.4485815579886,2.08181322449233
"6300",20681,201,105137,239,"7/15/2013",2013,7,1,25,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.30319605742049,2419,2.72126118487531,-3,-0.3,9,0.09,2.4485815579886,2.10680680785005
"6301",20682,114,105137,505,"12/1/2014",2014,12,1,26,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.05690485133647,2132,2.69098626796801,-2,-0.2,4,0.04,2.4485815579886,2.16953889452071
"6302",20683,224,105137,212,"6/15/2015",2015,6,1,27,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.35024801833416,1812,2.66035581663426,-1,-0.1,1,0.01,2.4485815579886,2.27000948450431
"6303",20684,218,105137,241,"5/2/2016",2016,5,1,28,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.3384564936046,1525,2.6489440291467,0,0,0,0,2.4485815579886,2.40821857780085
"6304",20685,325,105137,146,"7/3/2017",2017,7,1,29,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.51188336097887,1256,2.65461906279284,1,0.1,1,0.01,2.4485815579886,2.58416617441033
"6305",20686,962,105137,12,"5/28/2018",2018,5,1,30,"4/7/1988","Pere","Riba","ESP","ESP","EU",15,2.98317507203781,989,2.64767086582772,2,0.2,4,0.04,2.4485815579886,2.79785227433275
"6306",20687,1157,105138,3,"11/15/2004",2004,11,1,16,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,3.06333335895175,340,3.13722255412608,-12,-1.2,144,1.44,2.12558348427684,3.31442143655664
"6307",20688,1109,105138,5,"6/27/2005",2005,6,1,17,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,3.04493154614916,999,3.11183573970775,-11,-1.1,121,1.21,2.12558348427684,3.11101482064207
"6308",20689,865,105138,14,"6/5/2006",2006,6,1,18,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,2.93701610746481,1792,3.06545833846481,-10,-1,100,1,2.12558348427684,2.91562743550241
"6309",20690,710,105138,22,"6/11/2007",2007,6,1,19,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,2.85125834871908,2343,2.98296877912089,-9,-0.9,81,0.81,2.12558348427684,2.72825928113767
"6310",20691,475,105138,58,"4/7/2008",2008,4,1,20,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,2.67669360962487,2697,2.91687138242638,-8,-0.8,64,0.64,2.12558348427684,2.54891035754784
"6311",20692,312,105138,201,"5/18/2009",2009,5,1,21,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,2.49415459401844,2863,2.86742098304593,-7,-0.7,49,0.49,2.12558348427684,2.37758066473293
"6312",20693,198,105138,234,"5/10/2010",2010,5,1,22,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,2.29666519026153,2915,2.82799176991356,-6,-0.6,36,0.36,2.12558348427684,2.21427020269293
"6313",20694,180,105138,294,"7/18/2011",2011,7,1,23,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,2.25527250510331,2827,2.79424661059169,-5,-0.5,25,0.25,2.12558348427684,2.05897897142784
"6314",20695,116,105138,477,"5/28/2012",2012,5,1,24,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,2.06445798922692,2635,2.75029900352051,-4,-0.4,16,0.16,2.12558348427684,1.91170697093766
"6315",20696,59,105138,784,"4/1/2013",2013,4,1,25,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,1.77085201164214,2419,2.72126118487531,-3,-0.3,9,0.09,2.12558348427684,1.7724542012224
"6316",20697,19,105138,1800,"8/25/2014",2014,8,1,26,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,1.27875360095283,2132,2.69098626796801,-2,-0.2,4,0.04,2.12558348427684,1.64122066228206
"6317",20698,22,105138,1475,"7/20/2015",2015,7,1,27,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,1.34242268082221,1812,2.66035581663426,-1,-0.1,1,0.01,2.12558348427684,1.51800635411662
"6318",20699,17,105138,1935,"3/7/2016",2016,3,1,28,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,1.23044892137827,1525,2.6489440291467,0,0,0,0,2.12558348427684,1.4028112767261
"6319",20700,18,105138,2155,"5/29/2017",2017,5,1,29,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,1.25527250510331,1256,2.65461906279284,1,0.1,1,0.01,2.12558348427684,1.2956354301105
"6320",20701,21,105138,1855,"1/8/2018",2018,1,1,30,"4/14/1988","Roberto","Bautista Agut","ESP","ESP","EU",15,1.32221929473392,989,2.64767086582772,2,0.2,4,0.04,2.12558348427684,1.1964788142698
"6321",20758,1179,105147,4,"8/7/2006",2006,8,1,18,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,3.07151380509509,1792,3.06545833846481,-10,-1,100,1,2.31083188405074,2.96547836533187
"6322",20759,729,105147,21,"7/23/2007",2007,7,1,19,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,2.86272752831797,2343,2.98296877912089,-9,-0.9,81,0.81,2.31083188405074,2.7552644460891
"6323",20760,360,105147,93,"6/16/2008",2008,6,1,20,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,2.55630250076729,2697,2.91687138242638,-8,-0.8,64,0.64,2.31083188405074,2.57243370224442
"6324",20761,274,105147,199,"8/31/2009",2009,8,1,21,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,2.43775056282039,2863,2.86742098304593,-7,-0.7,49,0.49,2.31083188405074,2.41698613379783
"6325",20762,206,105147,227,"2/15/2010",2010,2,1,22,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,2.31386722036915,2915,2.82799176991356,-6,-0.6,36,0.36,2.31083188405074,2.28892174074934
"6326",20763,122,105147,474,"12/19/2011",2011,12,1,23,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,2.08635983067475,2827,2.79424661059169,-5,-0.5,25,0.25,2.31083188405074,2.18824052309894
"6327",20764,70,105147,673,"5/14/2012",2012,5,1,24,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,1.84509804001426,2635,2.75029900352051,-4,-0.4,16,0.16,2.31083188405074,2.11494248084664
"6328",20765,155,105147,334,"12/23/2013",2013,12,1,25,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,2.19033169817029,2419,2.72126118487531,-3,-0.3,9,0.09,2.31083188405074,2.06902761399243
"6329",20766,127,105147,439,"6/9/2014",2014,6,1,26,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,2.10380372095596,2132,2.69098626796801,-2,-0.2,4,0.04,2.31083188405074,2.05049592253631
"6330",20767,103,105147,555,"3/23/2015",2015,3,1,27,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,2.01283722470517,1812,2.66035581663426,-1,-0.1,1,0.01,2.31083188405074,2.05934740647829
"6331",20768,128,105147,459,"7/25/2016",2016,7,1,28,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,2.10720996964787,1525,2.6489440291467,0,0,0,0,2.31083188405074,2.09558206581837
"6332",20769,172,105147,334,"8/14/2017",2017,8,1,29,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,2.23552844690755,1256,2.65461906279284,1,0.1,1,0.01,2.31083188405074,2.15919990055654
"6333",20770,165,105147,342,"8/20/2018",2018,8,1,30,"5/18/1988","Tatsuma","Ito","JPN","JPN","AS",13,2.21748394421391,989,2.64767086582772,2,0.2,4,0.04,2.31083188405074,2.2502009106928
"6334",20825,936,105154,10,"10/24/2005",2005,10,1,17,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.97127584873811,999,3.11183573970775,-11,-1.1,121,1.21,2.31867298055995,3.07115711379508
"6335",20826,826,105154,15,"5/22/2006",2006,5,1,18,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.91698004732038,1792,3.06545833846481,-10,-1,100,1,2.31867298055995,2.82575430938056
"6336",20827,514,105154,50,"6/25/2007",2007,6,1,19,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.71096311899528,2343,2.98296877912089,-9,-0.9,81,0.81,2.31867298055995,2.61280734355478
"6337",20828,216,105154,179,"9/1/2008",2008,9,1,20,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.33445375115093,2697,2.91687138242638,-8,-0.8,64,0.64,2.31867298055995,2.43231621631772
"6338",20829,201,105154,400,"2/16/2009",2009,2,1,21,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.30319605742049,2863,2.86742098304593,-7,-0.7,49,0.49,2.31867298055995,2.28428092766939
"6339",20830,129,105154,406,"7/5/2010",2010,7,1,22,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.11058971029925,2915,2.82799176991356,-6,-0.6,36,0.36,2.31867298055995,2.1687014776098
"6340",20831,111,105154,512,"1/10/2011",2011,1,1,23,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.04532297878666,2827,2.79424661059169,-5,-0.5,25,0.25,2.31867298055995,2.08557786613893
"6341",20832,124,105154,438,"7/9/2012",2012,7,1,24,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.09342168516224,2635,2.75029900352051,-4,-0.4,16,0.16,2.31867298055995,2.03491009325679
"6342",20833,128,105154,426,"1/28/2013",2013,1,1,25,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.10720996964787,2419,2.72126118487531,-3,-0.3,9,0.09,2.31867298055995,2.01669815896339
"6343",20834,115,105154,486,"2/10/2014",2014,2,1,26,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.06069784035361,2132,2.69098626796801,-2,-0.2,4,0.04,2.31867298055995,2.03094206325871
"6344",20835,90,105154,554,"8/17/2015",2015,8,1,27,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,1.95424250943932,1812,2.66035581663426,-1,-0.1,1,0.01,2.31867298055995,2.07764180614277
"6345",20836,149,105154,404,"1/18/2016",2016,1,1,28,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.17318626841227,1525,2.6489440291467,0,0,0,0,2.31867298055995,2.15679738761555
"6346",20837,150,105154,379,"7/10/2017",2017,7,1,29,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.17609125905568,1256,2.65461906279284,1,0.1,1,0.01,2.31867298055995,2.26840880767707
"6347",20838,319,105154,141,"12/10/2018",2018,12,1,30,"5/27/1988","Joao","Souza","BRA","BRA","SA",14,2.50379068305718,989,2.64767086582772,2,0.2,4,0.04,2.31867298055995,2.41247606632731
"6348",20839,1418,105155,2,"10/30/2006",2006,10,1,18,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,3.15167623084705,1792,3.06545833846481,-10,-1,100,1,2.64057591613459,3.19577316655844
"6349",20840,977,105155,8,"7/23/2007",2007,7,1,19,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,2.98989456371877,2343,2.98296877912089,-9,-0.9,81,0.81,2.64057591613459,3.06221546968349
"6350",20841,1296,105155,3,"7/7/2008",2008,7,1,20,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,3.11260500153457,2697,2.91687138242638,-8,-0.8,64,0.64,2.64057591613459,2.93954369609304
"6351",20842,931,105155,19,"6/15/2009",2009,6,1,21,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,2.96894968098134,2863,2.86742098304593,-7,-0.7,49,0.49,2.64057591613459,2.82775784578707
"6352",20843,395,105155,92,"2/22/2010",2010,2,1,22,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,2.59659709562646,2915,2.82799176991356,-6,-0.6,36,0.36,2.64057591613459,2.72685791876559
"6353",20844,456,105155,71,"5/23/2011",2011,5,1,23,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,2.65896484266443,2827,2.79424661059169,-5,-0.5,25,0.25,2.64057591613459,2.63684391502859
"6354",20845,245,105155,196,"4/23/2012",2012,4,1,24,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,2.38916608436453,2635,2.75029900352051,-4,-0.4,16,0.16,2.64057591613459,2.55771583457609
"6355",20846,234,105155,202,"10/21/2013",2013,10,1,25,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,2.36921585741014,2419,2.72126118487531,-3,-0.3,9,0.09,2.64057591613459,2.48947367740808
"6356",20847,316,105155,144,"5/5/2014",2014,5,1,26,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,2.4996870826184,2132,2.69098626796801,-2,-0.2,4,0.04,2.64057591613459,2.43211744352456
"6357",20848,784,105155,27,"12/7/2015",2015,12,1,27,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,2.89431606268444,1812,2.66035581663426,-1,-0.1,1,0.01,2.64057591613459,2.38564713292552
"6358",20849,262,105155,190,"7/11/2016",2016,7,1,28,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,2.41830129131975,1525,2.6489440291467,0,0,0,0,2.64057591613459,2.35006274561097
"6359",20850,153,105155,366,"7/10/2017",2017,7,1,29,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,2.1846914308176,1256,2.65461906279284,1,0.1,1,0.01,2.64057591613459,2.32536428158092
"6360",20851,124,105155,469,"1/15/2018",2018,1,1,30,"5/27/1988","Pedro","Sousa","POR","PRT","EU",13,2.09342168516224,989,2.64767086582772,2,0.2,4,0.04,2.64057591613459,2.31155174083535
"6361",20950,1433,105166,1,"8/23/2004",2004,8,1,16,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,3.15624619039734,340,3.13722255412608,-12,-1.2,144,1.44,2.49399029836174,3.22140781550242
"6362",20951,1461,105166,1,"1/31/2005",2005,1,1,17,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,3.1646502159343,999,3.11183573970775,-11,-1.1,121,1.21,2.49399029836174,3.03593131428193
"6363",20952,986,105166,9,"5/8/2006",2006,5,1,18,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.99387691494121,1792,3.06545833846481,-10,-1,100,1,2.49399029836174,2.86932084371952
"6364",20953,394,105166,79,"6/11/2007",2007,6,1,19,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.59549622182557,2343,2.98296877912089,-9,-0.9,81,0.81,2.49399029836174,2.72157640381521
"6365",20954,267,105166,137,"8/25/2008",2008,8,1,20,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.42651126136458,2697,2.91687138242638,-8,-0.8,64,0.64,2.49399029836174,2.59269799456899
"6366",20955,210,105166,367,"3/16/2009",2009,3,1,21,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.32221929473392,2863,2.86742098304593,-7,-0.7,49,0.49,2.49399029836174,2.48268561598086
"6367",20956,204,105166,219,"4/5/2010",2010,4,1,22,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.3096301674259,2915,2.82799176991356,-6,-0.6,36,0.36,2.49399029836174,2.39153926805083
"6368",20957,277,105166,174,"7/18/2011",2011,7,1,23,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.44247976906445,2827,2.79424661059169,-5,-0.5,25,0.25,2.49399029836174,2.31925895077888
"6369",20958,180,105166,288,"12/3/2012",2012,12,1,24,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.25527250510331,2635,2.75029900352051,-4,-0.4,16,0.16,2.49399029836174,2.26584466416503
"6370",20959,193,105166,253,"4/15/2013",2013,4,1,25,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.28555730900777,2419,2.72126118487531,-3,-0.3,9,0.09,2.49399029836174,2.23129640820927
"6371",20960,138,105166,413,"3/17/2014",2014,3,1,26,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.13987908640124,2132,2.69098626796801,-2,-0.2,4,0.04,2.49399029836174,2.2156141829116
"6372",20961,504,105166,69,"7/27/2015",2015,7,1,27,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.70243053644553,1812,2.66035581663426,-1,-0.1,1,0.01,2.49399029836174,2.21879798827202
"6373",20962,260,105166,191,"7/11/2016",2016,7,1,28,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.41497334797082,1525,2.6489440291467,0,0,0,0,2.49399029836174,2.24084782429053
"6374",20963,128,105166,472,"1/30/2017",2017,1,1,29,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.10720996964787,1256,2.65461906279284,1,0.1,1,0.01,2.49399029836174,2.28176369096714
"6375",20964,124,105166,449,"5/28/2018",2018,5,1,30,"6/15/1988","Peter","Polansky","CAN","CAN","NoA",15,2.09342168516224,989,2.64767086582772,2,0.2,4,0.04,2.49399029836174,2.34154558830184
"6376",21007,1104,105173,4,"11/29/2004",2004,11,0,16,"6/29/1988","Adrian","Mannarino","FRA","FRA","EU",15,3.04296907339318,340,3.13722255412608,-12,-1.2,144,1.44,2.1589585489915,3.16191042064168
"6377",21008,1119,105173,4,"1/3/2005",2005,1,0,17,"6/29/1988","Adrian","Mannarino","FRA","FRA","EU",15,3.04883008652835,999,3.11183573970775,-11,-1.1,121,1.21,2.1589585489915,2.95077352961431
"6378",21009,578,105173,38,"6/26/2006",2006,6,0,18,"6/29/1988","Adrian","Mannarino","FRA","FRA","EU",15,2.76192783842053,1792,3.06545833846481,-10,-1,100,1,2.1589585489915,2.75555945110533
